occurrenceID	basisOfRecord	institutionID	collectionCode	collectionID	catalogNumber	type	language	license	rightsHolder	accessRights	ownerInstitutionCode	dynamicProperties	occurrenceRemarks	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	disposition	parentEventID	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	habitat	fieldNumber	fieldNotes	continent	waterBody	country	countryCode	stateProvince	locality	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	georeferencedBy	georeferencedDate	identifiedBy	dateIdentified	scientificNameID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	genus	specificEpithet	scientificNameAuthorship	taxonomicStatus	taxonRemarks
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:27	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:127022	Scomber japonicus	"Scomber japonicus Houttuyn, 1782"	Animalia 	Chordata	Teleostei 	Scombriformes 	Scomber 	Scomber japonicus	"Houttuyn, 1782"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:28	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:126063	Scomber	"Scomber Linnaeus, 1758"	Animalia 	Chordata	Teleostei 	Scombriformes 	Scomber 		"Linnaeus, 1758"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:29	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:125559	Scombridae	"Scombridae Rafinesque, 1815"	Animalia 	Chordata	Teleostei 	Scombriformes 			"Rafinesque, 1815"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:30	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:218436	Seriola lalandi 	"Seriola lalandi Valenciennes, 1833"	Animalia 	Chordata	Teleostei 	Carangiformes	Seriola 	Seriola lalandi 	"Valenciennes, 1833"		
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:31	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:125561	Serranidae	"Serranidae Swainson, 1839"	Animalia 	Chordata	Teleostei 	Perciformes 			"Swainson, 1839"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:32	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:33	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:34	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028201	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210282	Fredy A. CastrillónValencia	0	1	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A04:2021:23:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°45´6,015"" N, 78°13´20,661"" W"	"2°45´6,015"" N"	"78°13´20,661"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:01	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159319	Larimus 	"Larimus Cuvier, 1830"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Larimus 		"Cuvier, 1830"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:02	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:154171	Achiridae 	"Achiridae Rafinesque, 1815"	Animalia 	Chordata	Teleostei 	Pleuronectiformes 			"Rafinesque, 1815"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:03	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:268211	Achirus	"Achirus Lacepède, 1802"	Animalia 	Chordata	Teleostei 	Pleuronectiformes 	Achirus		"Lacepède, 1802"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:04	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	5	943	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:158697	Anchoa	"Anchoa Jordan & Evermann, 1927"	Animalia 	Chordata	Teleostei 	Clupeiformes	Anchoa		"Jordan & Evermann, 1927"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:05	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:158697	Anchoa	"Anchoa Jordan & Evermann, 1927"	Animalia 	Chordata	Teleostei 	Clupeiformes	Anchoa		"Jordan & Evermann, 1927"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:06	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	12	2263	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:280092	Cetengraulis mysticetus	"Cetengraulis mysticetus (Günther, 1867)"	Animalia 	Chordata	Teleostei 	Clupeiformes	Cetengraulis	Cetengraulis mysticetus	"(Günther, 1867)"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:07	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:276245	Chloroscombrus orqueta	"Chloroscombrus orqueta Jordan & Gilbert, 1883"	Animalia 	Chordata	Teleostei 	Carangiformes 	Chloroscombrus 	Chloroscombrus orqueta	"Chloroscombrus orqueta Jordan & Gilbert, 1883"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:08	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159304	Cynoscion 	"Cynoscion Gill, 1861"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Cynoscion 		"Gill, 1861"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:09	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159304	Cynoscion 	"Cynoscion Gill, 1861"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Cynoscion 		"Gill, 1861"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028501:10	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028501	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210285	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A03:2021:24:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°47´3,199"" N, 78°13´20,862"" W"	"2°47´3,199"" N"	"78°13´20,862"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:151456	Gerreidae 	"Gerreidae Bleeker, 1859"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis			"Bleeker, 1859"	accepted	Family
